,tconst,all_all_ratings,all_all_v_counts,all_males_ratings,all_males_v_counts,all_females_ratings,all_females_v_counts,under_18_all_ratings,under_18_all_v_counts,under_18_males_ratings,under_18_males_v_counts,under_18_females_ratings,under_18_females_v_counts,f18_29_all_ratings,f18_29_all_v_counts,f18_29_males_ratings,f18_29_males_v_counts,f18_29_females_ratings,f18_29_females_v_counts,f30_44_all_ratings,f30_44_all_v_counts,f30_44_males_ratings,f30_44_males_v_counts,f30_44_females_ratings,f30_44_females_v_counts,f45_all_ratings,f45_all_v_counts,f45_males_ratings,f45_males_v_counts,f45_females_ratings,f45_females_v_counts
349,tt22486094,7.2,1097.0,6.8,234.0,7.0,7.0,10.0,1.0,10.0,1.0,0.0,0.0,7.3,87.0,7.2,83.0,5.5,2.0,6.6,113.0,6.6,107.0,7.5,4.0,6.7,11.0,6.7,10.0,7.0,1.0
350,tt11703710,7.4,25062.0,7.2,9239.0,7.6,5695.0,7.2,6.0,7.0,4.0,6.5,2.0,7.4,1398.0,7.3,739.0,7.6,569.0,7.2,6513.0,7.1,3770.0,7.4,2573.0,7.4,6137.0,7.3,4012.0,7.8,1957.0
351,tt12593682,7.3,315457.0,7.2,136410.0,7.4,23781.0,7.6,418.0,7.6,312.0,7.1,86.0,7.4,31829.0,7.4,25238.0,7.5,4696.0,7.2,82932.0,7.2,69525.0,7.4,11298.0,7.1,32043.0,7.1,26435.0,7.4,4727.0
352,tt12915842,6.7,1423.0,6.2,322.0,7.3,15.0,10.0,2.0,10.0,2.0,0.0,0.0,6.6,111.0,6.5,103.0,9.5,2.0,6.2,147.0,6.1,136.0,7.4,10.0,4.9,19.0,4.8,18.0,6.0,1.0
353,tt14182646,7.4,7199.0,7.0,1553.0,6.1,47.0,7.8,9.0,7.8,9.0,0.0,0.0,7.3,505.0,7.3,472.0,5.9,14.0,6.9,758.0,6.9,729.0,6.3,20.0,6.1,74.0,6.1,70.0,8.0,3.0
354,tt20256556,7.1,3503.0,6.9,1467.0,6.9,202.0,5.5,5.0,5.5,5.0,0.0,0.0,7.7,149.0,7.5,113.0,9.2,29.0,7.0,813.0,7.0,721.0,7.5,76.0,6.5,573.0,6.6,490.0,5.4,70.0
355,tt13131350,7.1,17533.0,7.0,3367.0,7.0,187.0,7.2,11.0,7.5,10.0,5.0,1.0,7.4,1069.0,7.4,975.0,7.2,48.0,6.8,1615.0,6.8,1510.0,7.0,76.0,5.9,188.0,5.8,157.0,6.8,25.0
356,tt13430858,6.6,1956.0,6.4,707.0,7.0,303.0,6.5,2.0,0.0,0.0,6.5,2.0,6.3,213.0,6.1,142.0,6.7,63.0,6.7,425.0,6.5,277.0,7.2,136.0,6.6,292.0,6.5,212.0,6.9,71.0
357,tt13599178,7.4,1540.0,5.9,25.0,7.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,10.0,4.3,8.0,6.0,2.0,9.1,15.0,8.2,13.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
358,tt17511190,7.9,1357.0,7.9,834.0,8.2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,44.0,6.7,43.0,8.0,1.0,7.8,410.0,7.8,392.0,7.6,12.0,8.1,366.0,8.1,342.0,8.4,15.0
359,tt20420316,7.5,2616.0,7.5,1514.0,7.3,196.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,206.0,7.4,167.0,7.2,31.0,7.5,976.0,7.5,846.0,7.3,110.0,7.5,417.0,7.5,367.0,7.5,36.0
360,tt21059394,6.8,3105.0,4.3,77.0,4.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,27.0,7.4,23.0,5.3,3.0,3.7,33.0,3.6,32.0,5.0,1.0,3.5,11.0,3.5,11.0,0.0,0.0
361,tt7529298,6.8,15990.0,6.4,3434.0,6.7,101.0,6.4,19.0,6.2,17.0,7.0,1.0,6.8,1160.0,6.8,1094.0,6.9,23.0,6.2,1644.0,6.2,1570.0,6.4,41.0,5.4,201.0,5.4,188.0,5.6,10.0
362,tt9198364,6.7,39741.0,6.7,21158.0,6.9,4185.0,7.2,24.0,7.0,15.0,7.5,6.0,6.8,3844.0,6.7,3049.0,6.8,619.0,6.7,13805.0,6.6,11356.0,6.8,2171.0,6.8,6261.0,6.8,5118.0,7.1,987.0
363,tt10473036,6.3,2771.0,6.2,1317.0,6.6,433.0,7.3,79.0,7.5,10.0,7.2,69.0,6.0,155.0,5.9,108.0,6.3,41.0,6.3,926.0,6.2,699.0,6.5,212.0,6.3,474.0,6.3,391.0,7.0,73.0
364,tt15839898,7.1,1870.0,3.9,30.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,10.0,5.2,9.0,1.0,1.0,4.1,17.0,3.8,16.0,6.0,1.0,2.0,4.0,2.0,4.0,0.0,0.0
365,tt20193354,7.6,1236.0,7.4,331.0,7.7,359.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,32.0,7.5,16.0,7.7,16.0,7.2,239.0,6.6,101.0,7.6,135.0,7.7,374.0,7.7,192.0,7.7,172.0
366,tt8115900,6.8,45627.0,6.7,19829.0,6.9,3798.0,7.4,151.0,7.4,105.0,7.4,40.0,6.9,4453.0,6.9,3497.0,7.1,713.0,6.7,13009.0,6.7,10746.0,6.9,1943.0,6.6,4244.0,6.6,3519.0,6.8,622.0
367,tt10687116,7.4,11191.0,7.2,4257.0,7.5,927.0,7.6,25.0,7.4,20.0,6.5,4.0,7.5,1761.0,7.5,1339.0,7.6,310.0,7.2,2453.0,7.2,1982.0,7.4,406.0,6.9,505.0,6.8,415.0,7.5,76.0
368,tt11731024,6.5,1856.0,6.1,399.0,5.2,10.0,8.7,4.0,8.7,4.0,0.0,0.0,7.2,130.0,7.2,123.0,0.0,0.0,5.8,186.0,5.8,179.0,5.3,3.0,3.8,26.0,3.8,24.0,3.5,2.0
369,tt13702796,6.5,1509.0,6.4,880.0,6.4,117.0,7.5,4.0,0.0,0.0,6.7,3.0,6.9,161.0,7.0,131.0,6.2,23.0,6.5,476.0,6.5,403.0,6.4,60.0,6.1,312.0,6.0,284.0,7.3,22.0
370,tt14253846,6.6,24014.0,6.6,12691.0,6.7,2586.0,5.9,8.0,6.7,7.0,5.0,1.0,6.7,2529.0,6.7,1932.0,6.8,471.0,6.6,8722.0,6.6,7136.0,6.7,1410.0,6.4,3168.0,6.4,2615.0,6.6,475.0
371,tt14438964,6.8,8780.0,6.5,1784.0,6.8,178.0,8.5,2.0,8.5,2.0,0.0,0.0,6.9,428.0,6.9,392.0,6.5,24.0,6.4,1054.0,6.3,939.0,6.9,98.0,6.6,164.0,6.6,146.0,7.0,11.0
372,tt15553956,6.3,5331.0,6.0,1370.0,6.6,1092.0,5.8,11.0,5.8,5.0,6.8,4.0,6.3,776.0,6.0,345.0,6.7,383.0,6.2,1123.0,6.0,639.0,6.6,454.0,6.2,371.0,6.0,247.0,6.9,113.0
373,tt19623228,7.2,2156.0,7.2,1227.0,7.1,216.0,9.0,1.0,9.0,1.0,0.0,0.0,7.4,277.0,7.4,220.0,7.5,45.0,7.2,749.0,7.2,609.0,7.0,123.0,7.0,356.0,7.0,316.0,7.1,32.0
374,tt24218264,8.6,1114.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.0,3.2,4.0,0.0,0.0,6.5,3.0,6.5,3.0,0.0,0.0,9.0,1.0,9.0,1.0,0.0,0.0
375,tt9883832,7.8,9629.0,7.7,5003.0,7.9,999.0,8.3,13.0,8.3,10.0,8.7,3.0,7.9,1086.0,7.9,815.0,7.8,204.0,7.7,2626.0,7.7,2154.0,7.9,409.0,7.7,1970.0,7.7,1630.0,7.9,293.0
376,tt14090476,9.0,2668.0,7.6,252.0,9.0,11.0,10.0,1.0,10.0,1.0,0.0,0.0,9.1,85.0,9.1,78.0,10.0,3.0,7.5,110.0,7.5,103.0,8.0,5.0,2.9,13.0,2.6,11.0,9.0,2.0
377,tt15809718,7.2,1041.0,2.7,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.3,7.0,3.0,5.0,6.0,1.0,6.5,3.0,6.5,3.0,0.0,0.0
378,tt11396226,8.0,3486.0,7.7,767.0,7.0,37.0,6.7,3.0,6.7,3.0,0.0,0.0,7.9,354.0,7.9,329.0,6.7,18.0,7.4,302.0,7.4,283.0,7.1,14.0,7.1,21.0,7.1,20.0,10.0,1.0
379,tt11930126,7.0,5234.0,7.0,2808.0,7.1,571.0,7.0,5.0,9.0,2.0,5.7,3.0,7.3,589.0,7.3,436.0,7.2,126.0,7.0,1655.0,7.0,1332.0,7.0,275.0,6.9,968.0,6.8,823.0,7.0,119.0
380,tt12735856,7.8,2012.0,2.8,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.0,8.0,2.0,1.0,1.0,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,tt13328800,7.1,1546.0,7.0,776.0,7.4,227.0,7.0,3.0,8.0,1.0,6.5,2.0,7.3,200.0,7.2,130.0,7.4,57.0,7.2,557.0,7.1,416.0,7.3,129.0,6.8,224.0,6.7,194.0,8.1,21.0
382,tt13557082,6.2,2384.0,6.0,383.0,6.3,10.0,8.0,1.0,8.0,1.0,0.0,0.0,6.2,126.0,6.3,120.0,2.5,2.0,5.9,180.0,5.9,175.0,5.2,4.0,5.6,19.0,5.6,18.0,0.0,0.0
383,tt13669038,7.0,19898.0,6.9,9466.0,7.4,2925.0,7.6,40.0,7.4,26.0,8.1,14.0,7.1,2360.0,7.0,1812.0,7.4,464.0,6.9,6226.0,6.8,4765.0,7.3,1343.0,7.0,3113.0,6.9,2204.0,7.5,857.0
384,tt14091152,7.9,2234.0,6.6,143.0,3.5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,9.0,6.4,8.0,1.0,1.0,6.3,178.0,6.3,119.0,6.0,59.0,5.4,10.0,5.4,10.0,0.0,0.0
385,tt14128670,6.3,34400.0,6.3,18963.0,6.3,3128.0,6.1,24.0,6.9,17.0,5.0,4.0,6.5,3075.0,6.5,2396.0,6.3,518.0,6.3,11555.0,6.3,9814.0,6.2,1498.0,6.3,6214.0,6.3,5278.0,6.3,774.0
386,tt14779470,7.6,1059.0,3.1,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,6.0,4.0,5.0,1.0,1.0,7.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,tt15373762,9.0,1158.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,tt21261388,8.1,5791.0,7.9,1944.0,8.3,104.0,8.5,8.0,8.5,8.0,0.0,0.0,8.2,605.0,8.1,555.0,8.5,28.0,7.9,1019.0,7.9,960.0,8.2,48.0,7.1,111.0,7.0,106.0,7.5,2.0
389,tt21908892,7.7,1056.0,5.4,12.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,3.2,6.0,3.7,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
390,tt22247482,7.7,2358.0,7.2,493.0,7.9,795.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,72.0,7.7,23.0,8.2,47.0,7.2,463.0,6.7,162.0,7.7,293.0,7.8,667.0,7.5,274.0,8.1,371.0
391,tt4595186,6.4,48884.0,6.2,15446.0,6.6,12168.0,6.1,28.0,6.0,11.0,6.2,16.0,6.5,4207.0,6.2,1646.0,6.7,2247.0,6.3,15648.0,6.1,8514.0,6.6,6642.0,6.3,5878.0,6.2,3839.0,6.7,1865.0
392,tt8595016,7.2,1272.0,7.1,651.0,7.2,181.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,68.0,7.3,46.0,7.5,19.0,7.1,374.0,7.2,276.0,7.1,91.0,7.1,347.0,7.0,277.0,7.5,60.0
393,tt10999120,6.6,40897.0,6.4,16317.0,7.0,6016.0,6.7,48.0,7.3,38.0,4.8,10.0,6.4,2645.0,6.4,1823.0,6.6,666.0,6.5,11365.0,6.4,8262.0,6.9,2808.0,6.7,6499.0,6.5,4535.0,7.3,1778.0
394,tt12484724,6.9,2582.0,6.4,497.0,6.9,23.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,112.0,6.8,107.0,7.0,5.0,6.3,303.0,6.3,283.0,7.3,12.0,5.6,34.0,5.5,32.0,7.0,1.0
395,tt13352968,7.2,26647.0,7.1,11129.0,7.5,5265.0,7.6,10.0,7.7,8.0,6.5,2.0,7.2,2292.0,7.1,1475.0,7.4,701.0,7.1,7979.0,7.0,5323.0,7.4,2453.0,7.3,5204.0,7.2,3490.0,7.7,1570.0
396,tt14456350,6.3,7560.0,6.2,2613.0,6.5,1764.0,10.0,1.0,10.0,1.0,0.0,0.0,6.4,654.0,6.3,312.0,6.5,296.0,6.3,2274.0,6.2,1283.0,6.4,925.0,6.3,1122.0,6.1,750.0,6.7,347.0
397,tt15043686,6.5,1247.0,6.5,396.0,6.7,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,71.0,6.1,66.0,5.7,3.0,6.6,247.0,6.6,236.0,6.6,8.0,6.3,39.0,6.3,38.0,0.0,0.0
398,tt15163652,6.2,26575.0,5.7,3061.0,4.8,72.0,5.7,14.0,5.7,14.0,0.0,0.0,6.1,855.0,6.1,812.0,5.2,11.0,5.6,1383.0,5.6,1332.0,4.3,30.0,4.7,134.0,4.7,124.0,6.0,6.0
399,tt2463208,6.7,209020.0,6.6,97391.0,7.0,21403.0,7.1,243.0,7.0,176.0,7.1,52.0,6.6,18971.0,6.6,14240.0,6.8,3519.0,6.5,64119.0,6.5,51723.0,6.9,10649.0,6.8,26329.0,6.7,21005.0,7.3,4588.0
400,tt8093700,6.8,54851.0,6.6,22834.0,7.8,5874.0,6.7,35.0,6.7,25.0,6.1,10.0,7.0,4102.0,6.9,3050.0,7.7,869.0,6.7,14618.0,6.5,11653.0,7.7,2625.0,6.6,7390.0,6.4,5661.0,7.9,1543.0
401,tt10643926,6.6,1123.0,6.3,385.0,6.8,262.0,6.0,1.0,0.0,0.0,6.0,1.0,6.4,50.0,5.9,24.0,7.1,25.0,6.2,262.0,6.1,157.0,6.4,98.0,6.8,286.0,6.5,169.0,7.2,106.0
402,tt11592014,6.2,1157.0,6.1,623.0,6.3,146.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,72.0,6.2,55.0,6.3,14.0,6.0,390.0,6.0,301.0,6.1,77.0,6.3,261.0,6.3,215.0,6.6,41.0
403,tt13531468,7.1,2131.0,7.0,1002.0,7.4,258.0,7.0,2.0,0.0,0.0,7.0,2.0,7.2,185.0,7.2,114.0,7.3,48.0,6.9,586.0,6.9,443.0,7.2,126.0,7.2,460.0,7.1,376.0,7.6,65.0
404,tt16077750,7.8,1980.0,4.8,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.8,7.0,4.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,tt21379370,6.5,1840.0,5.7,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,6.0,3.0,1.0,1.0,10.0,4.0,10.0,4.0,0.0,0.0,4.0,4.0,1.0,3.0,0.0,0.0
406,tt10640346,7.3,90066.0,7.2,38916.0,7.0,7493.0,7.9,157.0,8.2,111.0,6.5,40.0,7.6,11636.0,7.6,9036.0,7.4,1935.0,7.1,22436.0,7.2,18472.0,6.9,3392.0,6.8,9016.0,6.8,7437.0,6.5,1325.0
407,tt12519030,6.3,11232.0,6.2,6090.0,6.4,1153.0,7.0,1.0,0.0,0.0,7.0,1.0,6.3,978.0,6.3,771.0,6.4,159.0,6.3,4145.0,6.2,3392.0,6.4,646.0,6.2,1743.0,6.2,1465.0,6.4,235.0
408,tt13131232,7.2,40032.0,6.1,4023.0,6.2,281.0,5.5,9.0,5.5,9.0,0.0,0.0,6.5,1039.0,6.5,940.0,6.4,53.0,6.1,2271.0,6.1,2093.0,6.1,125.0,5.6,331.0,5.6,288.0,5.9,34.0
409,tt14369780,6.6,17030.0,6.4,4185.0,6.8,5052.0,4.0,9.0,5.0,2.0,3.4,6.0,6.5,1658.0,6.3,522.0,6.7,1035.0,6.5,4512.0,6.3,1823.0,6.7,2553.0,6.6,2416.0,6.5,1457.0,6.9,889.0
410,tt10290116,6.2,1454.0,5.4,215.0,1.0,26.0,9.5,2.0,9.5,2.0,0.0,0.0,5.6,55.0,6.2,50.0,1.0,3.0,5.1,135.0,5.1,112.0,0.0,0.0,4.3,5.0,4.3,5.0,0.0,0.0
411,tt13334870,6.1,2334.0,6.1,581.0,6.4,30.0,6.5,4.0,6.5,4.0,0.0,0.0,6.2,151.0,6.2,141.0,5.4,5.0,6.0,331.0,6.0,315.0,6.4,13.0,6.4,37.0,6.3,34.0,0.0,0.0
412,tt15341106,9.1,4466.0,7.1,93.0,6.3,3.0,7.5,2.0,8.0,1.0,7.0,1.0,7.4,40.0,7.4,38.0,5.0,1.0,7.1,36.0,7.1,35.0,7.0,1.0,6.0,7.0,6.0,7.0,0.0,0.0
413,tt16377862,6.9,3060.0,6.9,1737.0,6.9,306.0,6.0,2.0,5.0,1.0,7.0,1.0,7.0,329.0,7.1,275.0,6.3,42.0,6.9,1055.0,6.9,898.0,6.9,144.0,6.9,570.0,6.9,460.0,7.2,95.0
414,tt16529222,6.4,1882.0,6.3,940.0,6.7,129.0,6.0,1.0,0.0,0.0,6.0,1.0,6.2,159.0,6.1,114.0,6.6,38.0,6.4,528.0,6.4,461.0,6.8,54.0,6.3,319.0,6.3,283.0,6.7,22.0
415,tt18550182,7.4,1881.0,7.4,1057.0,7.7,207.0,7.0,1.0,7.0,1.0,0.0,0.0,7.4,276.0,7.5,203.0,7.3,61.0,7.5,634.0,7.5,535.0,7.7,92.0,7.4,302.0,7.3,266.0,8.7,34.0
416,tt19246408,6.9,5216.0,6.9,2746.0,6.8,387.0,7.2,4.0,7.7,3.0,0.0,0.0,6.7,419.0,6.8,349.0,6.9,55.0,6.9,2007.0,6.9,1719.0,6.6,251.0,7.2,438.0,7.2,380.0,7.4,44.0
417,tt21338696,7.8,2396.0,5.7,30.0,7.0,1.0,10.0,1.0,10.0,1.0,0.0,0.0,5.9,9.0,5.9,9.0,0.0,0.0,5.7,13.0,5.3,12.0,7.0,1.0,6.0,3.0,6.0,3.0,0.0,0.0
418,tt21618750,8.7,1081.0,3.9,9.0,7.0,1.0,7.0,1.0,0.0,0.0,7.0,1.0,2.3,3.0,2.3,3.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,9.0,2.0,9.0,2.0,0.0,0.0
419,tt21741272,7.6,2611.0,6.0,111.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,46.0,4.6,41.0,5.5,3.0,6.8,33.0,6.5,29.0,7.0,1.0,6.3,5.0,6.3,5.0,0.0,0.0
420,tt15097236,6.9,1571.0,6.9,510.0,5.2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,157.0,7.3,149.0,1.0,3.0,6.7,277.0,6.7,261.0,6.5,11.0,5.9,21.0,5.9,21.0,0.0,0.0
421,tt15575356,6.2,1368.0,6.1,579.0,6.5,188.0,7.0,1.0,7.0,1.0,0.0,0.0,6.4,125.0,6.3,83.0,6.5,33.0,6.2,425.0,6.2,309.0,6.4,103.0,6.1,170.0,5.9,128.0,6.8,37.0
422,tt23726308,7.3,1136.0,7.1,306.0,7.4,8.0,9.0,2.0,9.0,2.0,0.0,0.0,7.2,100.0,7.1,90.0,8.0,3.0,7.0,151.0,7.0,145.0,6.3,3.0,6.5,15.0,6.5,14.0,0.0,0.0
423,tt25852740,8.8,1520.0,4.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,tt9737876,6.6,10903.0,6.5,5942.0,6.8,585.0,7.7,3.0,8.5,2.0,6.0,1.0,6.6,760.0,6.5,622.0,7.0,86.0,6.5,2958.0,6.5,2632.0,6.7,251.0,6.6,2425.0,6.6,2182.0,6.8,195.0
425,tt12573454,6.6,14189.0,6.6,6889.0,6.8,1584.0,6.4,8.0,6.1,5.0,6.7,3.0,6.6,877.0,6.6,661.0,6.8,181.0,6.6,4275.0,6.5,3392.0,6.7,753.0,6.7,2788.0,6.6,2229.0,7.0,475.0
426,tt14376344,7.3,21277.0,7.2,8708.0,7.3,2442.0,8.5,16.0,8.4,14.0,7.0,1.0,7.5,2542.0,7.5,1828.0,7.5,584.0,7.2,5645.0,7.2,4401.0,7.2,1102.0,7.1,2272.0,7.0,1693.0,7.2,506.0
427,tt16433236,7.4,1684.0,7.4,1106.0,7.6,80.0,10.0,1.0,10.0,1.0,0.0,0.0,7.3,125.0,7.3,108.0,7.2,9.0,7.3,502.0,7.3,464.0,7.1,31.0,7.5,492.0,7.5,450.0,8.3,35.0
428,tt4273800,6.8,64079.0,6.8,26271.0,6.9,10799.0,7.3,25.0,7.5,15.0,7.1,9.0,6.8,5768.0,6.8,3516.0,6.9,1870.0,6.8,20076.0,6.8,13901.0,6.8,5599.0,6.9,8853.0,6.9,6427.0,7.1,2164.0
429,tt12054850,8.9,1320.0,8.8,56.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,13.0,9.8,13.0,0.0,0.0,8.1,28.0,8.0,25.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
430,tt15145764,7.5,29745.0,6.9,4719.0,7.0,391.0,7.8,64.0,7.8,53.0,8.0,11.0,7.1,1531.0,7.1,1382.0,7.0,99.0,6.9,2457.0,6.9,2234.0,6.9,171.0,6.1,294.0,6.0,240.0,7.2,48.0
431,tt10518176,7.0,2806.0,6.9,541.0,6.8,68.0,8.0,2.0,8.0,2.0,0.0,0.0,7.4,127.0,7.4,121.0,4.5,4.0,6.6,366.0,6.6,304.0,6.8,59.0,5.8,33.0,5.6,31.0,8.0,1.0
432,tt10644708,6.3,11365.0,5.8,2136.0,6.2,145.0,3.5,5.0,3.5,5.0,0.0,0.0,6.1,534.0,6.1,493.0,5.5,24.0,5.8,1252.0,5.8,1156.0,6.5,75.0,5.3,155.0,5.3,143.0,4.4,7.0
433,tt13130760,6.8,15015.0,6.6,3804.0,6.7,296.0,7.7,6.0,7.6,5.0,0.0,0.0,6.9,977.0,6.9,876.0,6.6,54.0,6.5,2329.0,6.5,2124.0,6.6,148.0,6.0,302.0,5.9,264.0,6.8,27.0
434,tt15395702,8.0,3237.0,5.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,2.0,1.0,1.0,5.5,7.0,5.5,7.0,0.0,0.0,9.0,3.0,9.0,3.0,0.0,0.0
435,tt17491040,6.1,4057.0,6.0,1935.0,6.3,328.0,8.2,4.0,8.5,2.0,6.0,1.0,6.2,371.0,6.3,272.0,6.0,78.0,6.0,1137.0,6.0,966.0,6.3,140.0,5.9,575.0,5.8,483.0,6.4,78.0
436,tt20251896,7.2,1069.0,4.8,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,4.0,1.5,3.0,1.0,1.0,6.0,13.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,tt21308470,7.5,2052.0,3.7,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,9.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
