,tconst,all_all_ratings,all_all_v_counts,all_males_ratings,all_males_v_counts,all_females_ratings,all_females_v_counts,under_18_all_ratings,under_18_all_v_counts,under_18_males_ratings,under_18_males_v_counts,under_18_females_ratings,under_18_females_v_counts,f18_29_all_ratings,f18_29_all_v_counts,f18_29_males_ratings,f18_29_males_v_counts,f18_29_females_ratings,f18_29_females_v_counts,f30_44_all_ratings,f30_44_all_v_counts,f30_44_males_ratings,f30_44_males_v_counts,f30_44_females_ratings,f30_44_females_v_counts,f45_all_ratings,f45_all_v_counts,f45_males_ratings,f45_males_v_counts,f45_females_ratings,f45_females_v_counts
438,tt24248198,6.3,1063.0,6.4,614.0,6.2,98.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,68.0,6.9,48.0,5.3,15.0,6.5,370.0,6.4,323.0,6.6,42.0,6.1,235.0,6.1,196.0,6.0,35.0
439,tt13197812,6.1,1556.0,5.3,154.0,6.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,9.0,8.8,5.0,7.7,3.0,5.3,82.0,5.2,60.0,5.9,22.0,5.3,101.0,5.4,78.0,5.5,20.0
440,tt14034614,6.8,1772.0,6.8,955.0,6.8,159.0,6.0,1.0,0.0,0.0,6.0,1.0,6.9,158.0,6.9,129.0,6.6,21.0,6.7,495.0,6.7,403.0,6.6,75.0,6.8,407.0,6.8,345.0,7.0,52.0
441,tt15568760,7.3,1467.0,6.9,425.0,7.2,35.0,9.0,2.0,9.0,2.0,0.0,0.0,7.1,129.0,7.2,116.0,5.6,8.0,6.9,249.0,6.8,232.0,7.7,16.0,6.4,26.0,6.3,22.0,7.0,4.0
442,tt1877830,7.8,681073.0,7.7,270992.0,7.6,39657.0,8.5,989.0,8.6,744.0,7.7,159.0,8.1,76214.0,8.1,60788.0,7.9,9988.0,7.6,161130.0,7.7,137092.0,7.5,19230.0,7.3,45365.0,7.3,38659.0,7.2,5303.0
443,tt21827144,7.8,2026.0,4.4,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,4.0,9.5,3.0,1.0,1.0,3.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,tt14188930,8.0,4896.0,7.8,1340.0,7.5,52.0,8.5,2.0,8.5,2.0,0.0,0.0,8.0,393.0,8.0,366.0,7.6,15.0,7.8,709.0,7.8,681.0,7.6,21.0,7.5,77.0,7.6,73.0,7.3,3.0
445,tt14307536,6.7,3593.0,6.5,1165.0,7.1,767.0,8.0,1.0,0.0,0.0,0.0,0.0,6.7,182.0,6.6,102.0,7.3,63.0,6.5,765.0,6.2,451.0,6.8,292.0,6.8,832.0,6.6,500.0,7.4,300.0
446,tt19113302,6.5,1058.0,6.5,651.0,6.5,83.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,63.0,6.2,55.0,6.4,7.0,6.5,426.0,6.5,369.0,6.4,44.0,6.6,202.0,6.6,173.0,6.7,23.0
447,tt23379618,8.1,2039.0,6.4,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,5.0,6.0,4.0,1.0,1.0,10.0,3.0,10.0,3.0,0.0,0.0,9.0,6.0,9.0,6.0,0.0,0.0
448,tt23875604,7.9,1255.0,5.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,4.9,9.0,4.9,8.0,0.0,0.0,8.0,1.0,8.0,1.0,0.0,0.0
449,tt8174412,6.3,2504.0,6.3,1477.0,6.2,159.0,8.0,3.0,8.0,3.0,0.0,0.0,6.7,332.0,6.6,286.0,6.8,38.0,6.3,869.0,6.3,768.0,6.2,82.0,6.0,357.0,6.0,321.0,6.0,23.0
450,tt8745676,7.4,26975.0,7.2,10919.0,7.6,3998.0,6.5,51.0,6.9,32.0,5.1,17.0,7.5,2459.0,7.4,1501.0,7.8,782.0,7.3,8027.0,7.2,5807.0,7.6,2001.0,7.2,3367.0,7.2,2504.0,7.5,743.0
451,tt15685876,6.6,4615.0,5.3,512.0,5.7,11.0,7.3,6.0,7.3,6.0,0.0,0.0,5.7,161.0,5.7,147.0,6.5,5.0,5.2,257.0,5.2,253.0,5.3,3.0,4.4,26.0,4.3,23.0,6.0,1.0
452,tt11866940,7.4,1345.0,7.2,240.0,7.7,13.0,9.0,2.0,9.0,2.0,0.0,0.0,7.4,61.0,7.3,57.0,7.5,2.0,7.1,138.0,7.1,130.0,7.7,8.0,6.6,14.0,6.5,12.0,10.0,2.0
453,tt19770238,7.7,47906.0,7.6,21958.0,7.6,5611.0,7.9,92.0,8.1,68.0,7.1,22.0,8.0,7278.0,8.0,5309.0,7.8,1630.0,7.6,14313.0,7.6,11212.0,7.6,2758.0,7.2,4288.0,7.2,3542.0,7.3,642.0
454,tt22027654,7.7,3711.0,7.6,1350.0,8.0,91.0,7.5,9.0,7.5,9.0,0.0,0.0,7.7,389.0,7.7,361.0,7.3,21.0,7.6,745.0,7.6,695.0,8.0,43.0,7.6,76.0,7.6,73.0,10.0,2.0
455,tt23810972,6.8,1454.0,6.6,522.0,7.8,93.0,10.0,1.0,0.0,0.0,10.0,1.0,8.0,35.0,7.6,27.0,9.8,8.0,6.6,253.0,6.5,220.0,6.8,30.0,6.6,273.0,6.4,220.0,8.0,45.0
456,tt10954600,6.5,84363.0,6.4,33593.0,6.7,4308.0,5.9,172.0,5.9,138.0,5.3,28.0,6.3,9303.0,6.3,7723.0,6.7,1050.0,6.5,18930.0,6.5,16370.0,6.6,2022.0,6.5,6032.0,6.5,5243.0,6.9,637.0
457,tt13393128,7.3,1287.0,7.3,541.0,7.6,255.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,77.0,6.9,53.0,7.3,21.0,7.3,355.0,7.3,238.0,7.3,99.0,7.5,336.0,7.3,216.0,7.9,112.0
458,tt14526318,7.6,6234.0,7.1,1420.0,7.3,38.0,6.3,7.0,6.3,7.0,0.0,0.0,7.4,502.0,7.3,471.0,6.8,12.0,7.0,670.0,7.0,649.0,7.9,13.0,6.0,49.0,6.0,46.0,5.0,1.0
459,tt6275154,6.9,1996.0,6.8,480.0,6.8,122.0,5.0,1.0,0.0,0.0,5.0,1.0,6.6,98.0,6.6,65.0,6.3,27.0,6.8,311.0,6.8,237.0,6.7,60.0,7.0,172.0,7.0,144.0,7.0,25.0
460,tt10806040,6.1,20031.0,5.7,3656.0,4.5,85.0,6.1,21.0,6.1,21.0,0.0,0.0,6.1,1429.0,6.1,1356.0,5.5,24.0,5.5,1500.0,5.5,1451.0,4.2,30.0,4.7,134.0,4.7,119.0,4.9,13.0
461,tt15096128,6.3,7480.0,5.7,1376.0,6.7,1386.0,6.2,19.0,7.5,2.0,5.9,15.0,6.3,891.0,5.9,297.0,6.7,531.0,6.1,1305.0,5.7,667.0,6.7,584.0,5.6,365.0,5.4,274.0,6.4,79.0
462,tt15218000,6.7,11177.0,6.6,5305.0,7.0,1461.0,7.2,9.0,7.0,7.0,5.0,1.0,7.0,1070.0,6.9,741.0,7.2,258.0,6.7,3691.0,6.6,2775.0,7.1,802.0,6.4,1638.0,6.3,1314.0,6.7,272.0
463,tt15399372,7.1,1315.0,7.0,642.0,7.3,109.0,10.0,1.0,10.0,1.0,0.0,0.0,7.5,154.0,7.4,120.0,7.6,26.0,7.1,354.0,7.1,296.0,7.2,48.0,6.6,193.0,6.6,168.0,6.8,23.0
464,tt1745960,8.3,545148.0,8.2,228343.0,8.3,37457.0,8.6,641.0,8.7,468.0,7.9,128.0,8.4,48145.0,8.4,38662.0,8.3,6367.0,8.2,136461.0,8.2,115205.0,8.2,17425.0,8.1,57301.0,8.0,46756.0,8.3,8770.0
465,tt21836538,7.1,4605.0,7.1,2864.0,6.8,110.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,558.0,7.2,499.0,6.9,21.0,7.0,1939.0,7.0,1829.0,6.8,61.0,6.9,331.0,6.9,305.0,6.8,19.0
466,tt24509990,6.2,8539.0,6.2,3892.0,6.2,1366.0,3.7,5.0,7.5,2.0,4.3,3.0,5.9,639.0,5.9,393.0,6.0,206.0,6.1,3171.0,6.2,2330.0,6.1,751.0,6.3,1172.0,6.3,858.0,6.4,283.0
467,tt3447590,7.1,20827.0,7.0,7695.0,7.3,3343.0,7.4,65.0,7.3,30.0,7.6,31.0,7.1,2092.0,7.1,1243.0,7.3,719.0,7.0,5816.0,6.9,3960.0,7.1,1699.0,7.1,2273.0,7.0,1693.0,7.5,514.0
468,tt9179430,8.3,62132.0,7.9,14519.0,7.6,427.0,8.9,75.0,9.0,72.0,4.0,2.0,8.3,4936.0,8.3,4632.0,8.1,114.0,7.8,6843.0,7.8,6550.0,7.8,185.0,6.0,655.0,6.1,595.0,5.9,42.0
469,tt9731598,6.4,27216.0,6.3,12540.0,6.7,2635.0,5.6,20.0,6.0,10.0,5.1,10.0,6.6,2191.0,6.6,1653.0,6.9,434.0,6.5,7803.0,6.4,6230.0,6.8,1347.0,6.1,4043.0,6.0,3382.0,6.5,559.0
470,tt14719838,7.6,2047.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,tt15166394,7.8,1807.0,4.1,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.0,2.0,4.0,1.0,1.0,5.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,tt26232890,7.9,1553.0,3.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,3.0,4.0,3.0,4.0,0.0,0.0,8.0,3.0,8.0,3.0,0.0,0.0
473,tt9851854,8.1,29826.0,7.7,6235.0,7.9,285.0,8.1,47.0,8.5,45.0,3.5,2.0,8.0,2118.0,8.0,1975.0,7.9,71.0,7.5,3038.0,7.5,2867.0,7.8,107.0,6.5,309.0,6.5,267.0,7.4,35.0
474,tt12374656,6.9,3965.0,6.7,1637.0,7.1,722.0,6.0,2.0,7.0,1.0,5.0,1.0,7.0,430.0,6.8,241.0,7.3,173.0,6.8,1058.0,6.8,705.0,7.0,334.0,6.7,744.0,6.7,570.0,7.1,157.0
475,tt12595378,7.4,2089.0,7.3,954.0,7.9,350.0,9.8,4.0,9.0,1.0,10.0,2.0,8.1,266.0,8.1,153.0,7.9,99.0,7.5,735.0,7.4,548.0,8.1,180.0,6.8,232.0,6.8,183.0,6.7,44.0
476,tt12908508,7.0,2707.0,6.8,597.0,6.8,74.0,6.4,5.0,6.4,5.0,0.0,0.0,7.0,143.0,7.0,137.0,7.5,4.0,6.8,411.0,6.8,347.0,7.1,63.0,6.5,30.0,6.5,28.0,6.5,2.0
477,tt15302594,6.2,1049.0,6.1,219.0,8.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,67.0,6.1,64.0,8.0,2.0,6.0,119.0,6.0,115.0,8.5,2.0,6.4,13.0,6.2,12.0,0.0,0.0
478,tt21448508,6.8,1881.0,6.8,1106.0,6.5,106.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,147.0,6.9,125.0,5.9,11.0,6.7,792.0,6.8,709.0,6.5,65.0,6.8,223.0,6.8,199.0,6.6,20.0
479,tt9288046,7.0,48983.0,7.0,22464.0,7.2,4936.0,7.4,81.0,7.6,47.0,7.1,30.0,7.0,5485.0,7.0,4122.0,7.2,1076.0,7.0,15414.0,6.9,12503.0,7.1,2549.0,7.0,4449.0,7.0,3669.0,7.3,676.0
480,tt12194006,7.0,1468.0,6.9,682.0,7.7,179.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,62.0,5.9,38.0,8.4,19.0,7.0,461.0,6.8,348.0,7.7,101.0,7.0,267.0,6.9,226.0,7.5,33.0
481,tt12953548,6.4,1730.0,6.4,607.0,5.9,21.0,6.3,3.0,6.3,3.0,0.0,0.0,6.3,216.0,6.3,199.0,5.4,9.0,6.4,305.0,6.4,294.0,6.3,8.0,5.8,22.0,6.0,20.0,1.0,1.0
482,tt14557302,6.5,1090.0,6.5,458.0,6.3,57.0,8.0,2.0,8.0,2.0,0.0,0.0,6.2,96.0,6.2,74.0,6.5,15.0,6.6,308.0,6.6,273.0,6.5,28.0,6.6,78.0,6.7,70.0,5.4,6.0
483,tt14766956,6.5,2320.0,6.4,679.0,6.7,367.0,9.0,5.0,8.5,4.0,10.0,1.0,6.0,133.0,6.0,91.0,6.3,34.0,6.4,533.0,6.4,377.0,6.4,135.0,6.5,303.0,6.3,140.0,7.5,158.0
484,tt15964372,8.9,5164.0,8.4,752.0,8.6,48.0,9.6,8.0,9.6,8.0,0.0,0.0,8.8,329.0,8.8,302.0,8.3,21.0,8.0,315.0,8.0,293.0,8.6,18.0,7.7,49.0,7.7,46.0,9.7,3.0
485,tt22010428,8.6,5687.0,5.6,81.0,9.7,306.0,10.0,2.0,10.0,1.0,10.0,1.0,8.5,102.0,6.1,21.0,9.7,76.0,8.0,161.0,4.7,29.0,9.8,124.0,7.4,79.0,6.3,19.0,9.3,57.0
486,tt18092672,6.7,1594.0,6.6,905.0,7.1,130.0,9.0,2.0,8.0,1.0,10.0,1.0,6.6,148.0,6.5,117.0,6.7,19.0,6.6,493.0,6.6,419.0,7.0,63.0,6.7,351.0,6.7,308.0,7.3,38.0
487,tt21281462,7.5,1379.0,7.4,257.0,7.0,23.0,8.1,8.0,8.1,8.0,0.0,0.0,7.3,129.0,7.5,113.0,6.4,14.0,7.3,109.0,7.3,103.0,6.5,5.0,6.5,10.0,6.5,10.0,0.0,0.0
488,tt21860836,7.2,1621.0,7.1,885.0,7.7,99.0,7.2,5.0,7.2,5.0,0.0,0.0,7.5,182.0,7.4,153.0,8.5,20.0,7.0,466.0,7.0,407.0,7.6,49.0,7.1,267.0,7.1,243.0,7.6,16.0
489,tt21935486,7.5,1207.0,6.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,3.0,9.5,3.0,0.0,0.0,8.2,6.0,8.2,6.0,0.0,0.0,8.0,2.0,8.0,2.0,0.0,0.0
490,tt9411972,7.2,86119.0,7.0,31600.0,7.4,14569.0,6.5,70.0,6.7,29.0,5.9,33.0,7.0,7584.0,6.9,4299.0,7.4,2810.0,7.0,22547.0,6.9,15226.0,7.3,6705.0,7.3,12790.0,7.2,9061.0,7.6,3350.0
491,tt10192406,6.6,16330.0,6.5,8371.0,6.6,1813.0,7.8,11.0,8.0,7.0,7.8,4.0,6.7,1670.0,6.7,1321.0,6.7,279.0,6.5,5186.0,6.5,4206.0,6.5,849.0,6.5,2759.0,6.5,2196.0,6.6,488.0
492,tt11252248,6.5,38768.0,6.4,18172.0,6.9,5050.0,7.1,18.0,7.2,12.0,6.7,6.0,6.5,2945.0,6.5,2206.0,6.9,576.0,6.4,11717.0,6.4,9181.0,6.7,2249.0,6.6,6861.0,6.5,5047.0,7.2,1617.0
493,tt12663250,6.2,3930.0,6.2,1999.0,6.5,280.0,7.0,1.0,7.0,1.0,0.0,0.0,6.2,294.0,6.1,221.0,6.8,58.0,6.2,1090.0,6.2,938.0,6.4,118.0,6.2,731.0,6.2,653.0,6.5,61.0
494,tt13470278,6.9,1306.0,6.2,98.0,4.0,1.0,9.5,2.0,9.5,2.0,0.0,0.0,6.2,37.0,6.3,34.0,0.0,0.0,6.0,46.0,6.1,45.0,4.0,1.0,6.0,4.0,6.0,4.0,0.0,0.0
495,tt15193162,8.5,5651.0,7.4,609.0,9.5,31.0,10.0,1.0,10.0,1.0,0.0,0.0,7.6,179.0,7.5,167.0,10.0,9.0,7.3,318.0,7.2,294.0,9.0,14.0,5.1,37.0,5.0,33.0,6.7,3.0
496,tt19800814,6.8,1053.0,6.6,371.0,6.8,286.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,18.0,7.1,6.0,5.8,12.0,6.2,231.0,6.1,125.0,6.3,102.0,7.0,358.0,6.8,214.0,7.3,138.0
497,tt20850406,8.6,57228.0,8.1,10127.0,8.0,579.0,9.0,37.0,9.0,36.0,7.0,1.0,8.5,3753.0,8.5,3468.0,8.2,172.0,7.9,4522.0,7.9,4236.0,7.9,216.0,6.5,391.0,6.5,352.0,7.0,30.0
498,tt21200850,6.8,4677.0,6.9,299.0,5.7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,77.0,5.4,72.0,10.0,5.0,7.0,123.0,7.1,117.0,1.0,1.0,7.7,25.0,8.3,23.0,4.0,2.0
499,tt2597804,6.7,3267.0,6.5,1500.0,7.1,498.0,10.0,1.0,10.0,1.0,0.0,0.0,6.5,229.0,6.4,157.0,6.7,58.0,6.5,950.0,6.5,746.0,6.9,184.0,6.8,703.0,6.7,480.0,7.3,199.0
500,tt11813216,7.8,162527.0,7.7,77798.0,7.7,15432.0,8.2,177.0,8.3,125.0,7.6,47.0,7.9,18265.0,8.0,14645.0,7.8,2802.0,7.7,48698.0,7.7,40275.0,7.7,7376.0,7.5,19978.0,7.5,15734.0,7.6,3724.0
501,tt13639204,6.1,1309.0,6.1,721.0,6.1,65.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,68.0,6.1,57.0,6.7,7.0,6.1,423.0,6.1,369.0,6.0,41.0,6.0,256.0,6.0,236.0,6.0,13.0
502,tt15341044,6.7,2411.0,5.8,379.0,4.7,13.0,8.0,1.0,8.0,1.0,0.0,0.0,6.2,102.0,6.3,96.0,6.8,4.0,5.9,192.0,5.9,185.0,4.0,6.0,5.2,19.0,5.2,18.0,0.0,0.0
503,tt15575470,6.1,2993.0,6.0,1661.0,6.0,176.0,7.0,1.0,7.0,1.0,0.0,0.0,6.2,259.0,6.2,210.0,6.0,39.0,6.0,962.0,5.9,878.0,6.2,72.0,6.0,474.0,6.0,420.0,6.0,47.0
504,tt18269838,7.1,1316.0,6.9,390.0,7.1,157.0,5.7,5.0,7.0,3.0,5.0,2.0,7.1,219.0,6.9,134.0,7.4,69.0,6.9,228.0,6.9,166.0,7.0,59.0,6.0,58.0,6.0,51.0,5.0,4.0
505,tt18568902,8.4,10667.0,8.2,3396.0,8.0,92.0,9.4,11.0,9.4,11.0,0.0,0.0,8.2,930.0,8.2,878.0,6.2,16.0,8.2,1874.0,8.2,1783.0,8.2,47.0,7.6,152.0,7.6,141.0,7.2,6.0
506,tt18816518,7.2,3223.0,7.1,1555.0,7.3,532.0,5.5,4.0,6.5,2.0,2.0,1.0,7.4,524.0,7.4,360.0,7.5,140.0,7.2,1195.0,7.2,852.0,7.3,303.0,6.8,283.0,6.7,233.0,7.3,45.0
507,tt20784426,8.5,2080.0,3.5,11.0,8.5,2.0,7.0,1.0,0.0,0.0,7.0,1.0,5.5,2.0,1.0,1.0,10.0,1.0,6.5,5.0,6.5,5.0,0.0,0.0,8.0,2.0,8.0,2.0,0.0,0.0
508,tt7564016,8.5,1647.0,3.9,60.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,9.0,1.8,8.0,1.0,1.0,4.6,28.0,4.6,27.0,10.0,1.0,2.4,11.0,3.7,8.0,1.0,3.0
509,tt10343028,6.5,10114.0,6.5,5708.0,6.3,899.0,6.4,11.0,6.8,5.0,5.6,5.0,6.8,1042.0,6.9,877.0,6.3,115.0,6.5,3192.0,6.5,2720.0,6.2,404.0,6.3,2061.0,6.3,1721.0,6.3,293.0
510,tt11128440,6.3,12845.0,6.3,8351.0,6.7,581.0,6.0,4.0,6.0,4.0,0.0,0.0,6.5,637.0,6.5,574.0,6.5,49.0,6.3,5605.0,6.3,5169.0,6.7,343.0,6.1,2249.0,6.0,2072.0,6.8,136.0
511,tt13913068,6.4,1994.0,6.1,657.0,7.1,51.0,7.0,1.0,7.0,1.0,0.0,0.0,6.3,202.0,6.3,176.0,6.7,20.0,6.1,365.0,6.1,345.0,7.2,17.0,5.6,49.0,5.6,45.0,6.5,3.0
512,tt17274522,8.3,2585.0,7.6,373.0,7.4,19.0,1.0,1.0,1.0,1.0,0.0,0.0,8.4,104.0,8.4,96.0,9.0,3.0,7.8,178.0,7.8,168.0,7.0,8.0,5.9,35.0,5.8,33.0,10.0,1.0
513,tt18923048,6.3,1106.0,6.2,424.0,6.7,40.0,6.5,2.0,6.5,2.0,0.0,0.0,6.3,80.0,6.3,71.0,6.0,4.0,6.3,279.0,6.2,257.0,7.6,15.0,6.1,44.0,6.1,38.0,5.0,4.0
514,tt9731386,6.4,8043.0,6.4,4351.0,6.4,869.0,8.1,9.0,9.0,3.0,7.6,6.0,6.4,393.0,6.4,291.0,6.5,80.0,6.3,2356.0,6.3,1956.0,6.4,362.0,6.4,2128.0,6.4,1766.0,6.5,319.0
515,tt10304142,6.1,69472.0,6.1,30909.0,6.3,6800.0,6.1,77.0,6.2,53.0,6.1,19.0,6.0,7158.0,5.9,5396.0,6.1,1356.0,6.1,18636.0,6.0,15049.0,6.2,3096.0,6.3,9276.0,6.2,7463.0,6.5,1562.0
516,tt13028258,7.7,23844.0,7.3,6414.0,7.6,547.0,8.8,18.0,8.7,16.0,10.0,1.0,7.7,1837.0,7.6,1647.0,7.9,130.0,7.2,3695.0,7.2,3361.0,7.5,260.0,7.0,374.0,6.9,327.0,7.7,36.0
517,tt13449624,6.1,37730.0,5.8,4012.0,5.9,366.0,4.8,9.0,4.8,9.0,0.0,0.0,6.1,1150.0,6.0,1029.0,6.2,82.0,5.8,2320.0,5.8,2106.0,5.7,168.0,5.9,257.0,5.9,207.0,5.7,39.0
518,tt14124268,6.8,8439.0,6.7,4813.0,7.0,690.0,7.2,4.0,7.0,3.0,8.0,1.0,6.9,273.0,6.9,250.0,7.0,14.0,6.8,2421.0,6.7,2162.0,6.8,212.0,6.7,2465.0,6.7,2002.0,7.0,396.0
519,tt14488772,6.2,2366.0,5.6,116.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,105.0,7.0,71.0,0.0,0.0,6.3,51.0,6.3,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,tt15257644,6.8,9849.0,6.4,1780.0,6.9,217.0,6.2,4.0,6.2,4.0,0.0,0.0,6.7,443.0,6.6,380.0,7.1,39.0,6.4,1180.0,6.3,1038.0,6.7,120.0,6.3,148.0,6.2,124.0,6.9,18.0
521,tt16360006,6.3,6367.0,6.2,2400.0,6.6,572.0,5.9,21.0,5.8,15.0,5.9,5.0,6.3,843.0,6.2,625.0,6.5,176.0,6.2,1526.0,6.2,1213.0,6.5,270.0,6.3,349.0,6.3,298.0,7.2,38.0
522,tt5322004,6.7,1739.0,6.7,855.0,6.6,150.0,8.2,5.0,8.0,2.0,8.0,2.0,6.7,214.0,6.7,151.0,6.8,46.0,6.7,434.0,6.7,363.0,6.6,58.0,6.6,290.0,6.6,264.0,6.1,20.0
523,tt11565160,6.5,2036.0,3.2,21.0,4.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,4.3,11.0,2.3,9.0,4.5,2.0,7.0,5.0,7.0,5.0,0.0,0.0
524,tt14540892,6.8,2121.0,6.7,1042.0,6.8,197.0,7.7,3.0,8.0,1.0,8.0,1.0,6.8,133.0,6.8,91.0,6.8,30.0,6.6,560.0,6.6,447.0,6.7,92.0,6.8,490.0,6.8,414.0,6.7,49.0
525,tt15483596,7.1,1917.0,7.0,713.0,7.0,25.0,8.6,7.0,8.6,7.0,0.0,0.0,7.0,221.0,7.1,211.0,6.9,6.0,7.0,358.0,7.0,345.0,6.6,11.0,6.6,40.0,6.5,38.0,7.0,1.0
526,tt19838608,6.8,8769.0,6.0,1179.0,6.8,80.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,276.0,6.1,255.0,5.4,17.0,6.1,710.0,6.0,660.0,7.0,40.0,5.8,90.0,5.6,82.0,7.0,4.0
527,tt20256528,8.4,29171.0,8.3,11633.0,7.8,1705.0,4.4,29.0,6.2,20.0,1.0,7.0,8.2,2691.0,8.2,2224.0,7.5,329.0,8.3,6935.0,8.3,5987.0,7.8,786.0,8.3,2362.0,8.4,1921.0,7.7,368.0
